STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFF,M,2,RAIN,2014-02-01 00:00,2014-02-01 00:00,3.76,r,INCHES
SFF,M,2,RAIN,2014-03-01 00:00,2014-03-01 00:00,1.93,r,INCHES
SFF,M,2,RAIN,2014-04-01 00:00,2014-04-01 00:00,1.61,,INCHES
SFF,M,2,RAIN,2014-05-01 00:00,2014-05-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2014-06-01 00:00,2014-06-01 00:00,0.01,,INCHES
SFF,M,2,RAIN,2014-07-01 00:00,2014-07-01 00:00,,,INCHES
SFF,M,2,RAIN,2014-08-01 00:00,2014-08-01 00:00,,,INCHES
SFF,M,2,RAIN,2014-09-01 00:00,2014-09-01 00:00,0.42,,INCHES
SFF,M,2,RAIN,2014-10-01 00:00,2014-10-01 00:00,0.31,r,INCHES
SFF,M,2,RAIN,2014-11-01 00:00,2014-11-01 00:00,1.99,r,INCHES
SFF,M,2,RAIN,2014-12-01 00:00,2014-12-01 00:00,10.66,r,INCHES
SFF,M,2,RAIN,2015-01-01 00:00,2015-01-01 00:00,0.00,,INCHES
SFF,M,2,RAIN,2015-02-01 00:00,2015-02-01 00:00,2.01,,INCHES
SFF,M,2,RAIN,2015-03-01 00:00,2015-03-01 00:00,0.06,,INCHES
SFF,M,2,RAIN,2015-04-01 00:00,2015-04-01 00:00,1.28,,INCHES
