STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SCR,M,2,RAIN,2007-01-01 00:00,2007-01-01 00:00,0.07, ,INCHES
SCR,M,2,RAIN,2007-02-01 00:00,2007-02-01 00:00,5.17, ,INCHES
SCR,M,2,RAIN,2007-03-01 00:00,2007-03-01 00:00,0.5, ,INCHES
SCR,M,2,RAIN,2007-04-01 00:00,2007-04-01 00:00,1.42, ,INCHES
SCR,M,2,RAIN,2007-05-01 00:00,2007-05-01 00:00,0.43, ,INCHES
SCR,M,2,RAIN,2007-06-01 00:00,2007-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2007-07-01 00:00,2007-07-01 00:00,0.01, ,INCHES
SCR,M,2,RAIN,2007-08-01 00:00,2007-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2007-09-01 00:00,2007-09-01 00:00,0.08, ,INCHES
SCR,M,2,RAIN,2007-10-01 00:00,2007-10-01 00:00,0.93, ,INCHES
SCR,M,2,RAIN,2007-11-01 00:00,2007-11-01 00:00,0.98, ,INCHES
SCR,M,2,RAIN,2007-12-01 00:00,2007-12-01 00:00,3.35, ,INCHES
SCR,M,2,RAIN,2008-01-01 00:00,2008-01-01 00:00,7.42, ,INCHES
SCR,M,2,RAIN,2008-02-01 00:00,2008-02-01 00:00,1.83, ,INCHES
SCR,M,2,RAIN,2008-03-01 00:00,2008-03-01 00:00,0.12, ,INCHES
SCR,M,2,RAIN,2008-04-01 00:00,2008-04-01 00:00,0.01, ,INCHES
SCR,M,2,RAIN,2008-05-01 00:00,2008-05-01 00:00,0.04, ,INCHES
SCR,M,2,RAIN,2008-06-01 00:00,2008-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2008-07-01 00:00,2008-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2008-08-01 00:00,2008-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2008-09-01 00:00,2008-09-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2008-10-01 00:00,2008-10-01 00:00,0.75, ,INCHES
SCR,M,2,RAIN,2008-11-01 00:00,2008-11-01 00:00,2.22, ,INCHES
SCR,M,2,RAIN,2008-12-01 00:00,2008-12-01 00:00,1.75, ,INCHES
SCR,M,2,RAIN,2009-01-01 00:00,2009-01-01 00:00,1.48, ,INCHES
SCR,M,2,RAIN,2009-02-01 00:00,2009-02-01 00:00,5.06, ,INCHES
SCR,M,2,RAIN,2009-03-01 00:00,2009-03-01 00:00,1.83, ,INCHES
SCR,M,2,RAIN,2009-04-01 00:00,2009-04-01 00:00,1.61, ,INCHES
SCR,M,2,RAIN,2009-05-01 00:00,2009-05-01 00:00,1.3, ,INCHES
SCR,M,2,RAIN,2009-06-01 00:00,2009-06-01 00:00,0.47, ,INCHES
SCR,M,2,RAIN,2009-07-01 00:00,2009-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2009-08-01 00:00,2009-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2009-09-01 00:00,2009-09-01 00:00,0.19, ,INCHES
SCR,M,2,RAIN,2009-10-01 00:00,2009-10-01 00:00,3.42, ,INCHES
SCR,M,2,RAIN,2009-11-01 00:00,2009-11-01 00:00,0.36, ,INCHES
SCR,M,2,RAIN,2009-12-01 00:00,2009-12-01 00:00,3.16, ,INCHES
SCR,M,2,RAIN,2010-01-01 00:00,2010-01-01 00:00,4.75, ,INCHES
SCR,M,2,RAIN,2010-02-01 00:00,2010-02-01 00:00,2.29,r,INCHES
SCR,M,2,RAIN,2010-03-01 00:00,2010-03-01 00:00,2.98,r,INCHES
SCR,M,2,RAIN,2010-04-01 00:00,2010-04-01 00:00,2.65,r,INCHES
SCR,M,2,RAIN,2010-05-01 00:00,2010-05-01 00:00,0.75,r,INCHES
SCR,M,2,RAIN,2010-06-01 00:00,2010-06-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2010-07-01 00:00,2010-07-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2010-08-01 00:00,2010-08-01 00:00,0.0, ,INCHES
SCR,M,2,RAIN,2010-09-01 00:00,2010-09-01 00:00,0.01, ,INCHES
SCR,M,2,RAIN,2010-10-01 00:00,2010-10-01 00:00,1.43, ,INCHES
SCR,M,2,RAIN,2010-11-01 00:00,2010-11-01 00:00,2.39, ,INCHES
SCR,M,2,RAIN,2010-12-01 00:00,2010-12-01 00:00,5.55,r,INCHES
SCR,M,2,RAIN,2011-01-01 00:00,2011-01-01 00:00,1.36,r,INCHES
