STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
BFK,M,2,RAIN,2013-07-01 00:00,2013-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2013-08-01 00:00,2013-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2013-09-01 00:00,2013-09-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2013-10-01 00:00,2013-10-01 00:00,0.03, ,INCHES
BFK,M,2,RAIN,2013-11-01 00:00,2013-11-01 00:00,0.94, ,INCHES
BFK,M,2,RAIN,2013-12-01 00:00,2013-12-01 00:00,0.1, ,INCHES
BFK,M,2,RAIN,2014-01-01 00:00,2014-01-01 00:00,0.12, ,INCHES
BFK,M,2,RAIN,2014-02-01 00:00,2014-02-01 00:00,0.32, ,INCHES
BFK,M,2,RAIN,2014-03-01 00:00,2014-03-01 00:00,0.36, ,INCHES
BFK,M,2,RAIN,2014-04-01 00:00,2014-04-01 00:00,0.5, ,INCHES
BFK,M,2,RAIN,2014-05-01 00:00,2014-05-01 00:00,0.04, ,INCHES
BFK,M,2,RAIN,2014-06-01 00:00,2014-06-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2014-07-01 00:00,2014-07-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2014-08-01 00:00,2014-08-01 00:00,0.0, ,INCHES
BFK,M,2,RAIN,2014-09-01 00:00,2014-09-01 00:00,0.01, ,INCHES
BFK,M,2,RAIN,2014-10-01 00:00,2014-10-01 00:00,0.64, ,INCHES
BFK,M,2,RAIN,2014-11-01 00:00,2014-11-01 00:00,0.01, ,INCHES
